id,entryId,entryOwnerText,entryTenantText,entryCategoryText,rent,cadaster1808Correspondance,toponym,entryCategories,cadaster1808ClosestParcel,position,entryOwnerText_l,entryTenantText_l,TenantExtracted,OwnerExtracted,OwnerExtractedClean,TenantExtractedClean
1829,304.0,Silvestro Valier Bembo,Zuane Ghilser,"casa in tre soleri, terzo",36.0,,Calle del Sturion,['housing'],13268,"[12.3341252, 45.43781953]",silvestro valier bembo,zuane ghilser,"('galeran', 60)","('bembo', 100)",bembo,
1830,305.0,Silvestro Valier Bembo,Pancratio Guarnieri,magazen,12.0,,Calle del Sturion,['storage'],13268,"[12.33417882, 45.43778801]",silvestro valier bembo,pancratio guarnieri,"('guarnieri', 100)","('bembo', 100)",bembo,guarnieri
1831,306.0,Lorenzo Pezzana,Francesco Gelmi,magazen,18.0,,Calle del Sturion,['storage'],13268,"[12.33420201, 45.43777019]",lorenzo pezzana,francesco gelmi,"('francesconi', 77)","('pezzana', 100)",pezzana,
1832,307.0,Lorenzo Pezzana,Domenico Persone,"casa in tre soleri, primo",38.0,,Calle del Sturion,['housing'],13268,"[12.33421967, 45.43775094]",lorenzo pezzana,domenico persone,"('domenichini', 59)","('pezzana', 100)",pezzana,
1833,307.0,Lorenzo Pezzana,Giacomo Antonio Valenti,"casa in tre soleri, secondo",42.0,,Calle del Sturion,['housing'],13268,"[12.33424676, 45.43772929]",lorenzo pezzana,giacomo antonio valenti,"('giaccometti', 53)","('pezzana', 100)",pezzana,
1834,307.0,Lorenzo Pezzana,Bernardo Fabri,"casa in tre soleri, terzo",38.0,,Calle del Sturion,['housing'],13268,"[12.334270010000001, 45.43771017]",lorenzo pezzana,bernardo fabri,"('bernardo', 100)","('pezzana', 100)",pezzana,bernardo
1835,308.0,Lorenzo Pezzana,Marco Pasini,magazen serve da caneva all'osteria del sturion,30.0,,Calle del Sturion,"['storage', 'hospitality']",13268,"[12.3342964, 45.43768358]",lorenzo pezzana,marco pasini,"('pasini', 100)","('pezzana', 100)",pezzana,pasini
1836,309.0,Principe,del dacio del vin,magazen serve per li contrabandi,,,Calle del Sturion,['storage'],13268,"[12.33428099, 45.4376747]",principe,del dacio del vin,"('del', 100)","('pincio', 71)",,
1837,310.0,Alba Giustiniana Corner,Marco Pasini,ostaria del sturion,237.0,9318.0,Calle del Sturion,['hospitality'],9318,"[12.33437005, 45.43762238]",alba giustiniana corner,marco pasini,"('pasini', 100)","('corner', 100)",corner,pasini
1838,311.0,Francesco Corner,Antonio Bassi,casa,60.0,9318.0,Calle del Sturion,['housing'],9318,"[12.33438374, 45.43760828]",francesco corner,antonio bassi,"('bassi', 100)","('corner', 100)",corner,bassi
1839,312.0,Giustiniana Corner,Zuane Rogante,casa,86.0,9318.0,Calle del Sturion,['housing'],9318,"[12.33440135, 45.43759033]",giustiniana corner,zuane rogante,"('donzuane', 67)","('corner', 100)",corner,
1840,313.0,Scola della Carità,Zuane Battista Zampireti,casa con magazen,73.0,9299.0,Calle del Sturion,"['housing', 'storage']",9299,"[12.33391813, 45.4382224]",scola della carità,zuane battista zampireti,"('zampireti', 100)","('scola', 100)",scola,zampireti
1841,314.0,Scola della Carità,Francesco Raffaeli,magazen,12.0,9299.0,Calle del Sturion,['storage'],9299,"[12.33394138, 45.43820328]",scola della carità,francesco raffaeli,"('raffaeli', 100)","('scola', 100)",scola,raffaeli
1842,315.0,Scola della Carità,Prete Antonio Coltorini,"casa in tre soleri, primo",24.0,9299.0,Calle del Sturion,['housing'],9299,"[12.33395793, 45.43816827]",scola della carità,prete antonio coltorini,"('antonini', 52)","('scola', 100)",scola,
1843,315.0,Scola della Carità,Elisabetta Rinaldi,"casa in tre soleri, secondo",24.0,9299.0,Calle del Sturion,['housing'],9299,"[12.33398155, 45.43818062]",scola della carità,elisabetta rinaldi,"('rinaldi', 100)","('scola', 100)",scola,rinaldi
1844,315.0,Scola della Carità,Antonio Collini,"casa in tre soleri, terzo",24.0,9299.0,Calle del Sturion,['housing'],9299,"[12.3339996, 45.43819284]",scola della carità,antonio collini,"('collini', 100)","('scola', 100)",scola,collini
1845,315.0,Scola della Carità,Andrea Zane,magazen,12.0,9299.0,Calle del Sturion,['storage'],9299,"[12.33404108, 45.43818201]",scola della carità,andrea zane,"('zane', 100)","('scola', 100)",scola,zane
1846,316.0,Ventura e fratelli Maffetti,Francesco Raffaelli,magazen,10.0,,Calle del Sturion,['storage'],13268,"[12.33399835, 45.43814037]",ventura e fratelli maffetti,francesco raffaelli,"('raffaelli', 100)","('maffetti', 100)",maffetti,raffaelli
1847,317.0,Marco e Domenico fratelli Berti,Martin Salante,"casa in tre soleri, primo",26.0,,Calle del Sturion,['housing'],13268,"[12.3340126, 45.43811449]",marco e domenico fratelli berti,martin salante,"('martin', 100)","('berti', 100)",berti,martin
1848,317.0,Conte Giuseppe Pianese,Zuanine Zen,"casa in tre soleri, secondo e terzo",38.0,,Calle del Sturion,['housing'],13268,"[12.3340379, 45.43813081]",conte giuseppe pianese,zuanine zen,"('zen', 100)","('conneglian', 50)",,zen
1849,318.0,Cristoforo Zane,Marian Fantoni,magazen,10.0,,Calle del Sturion,['storage'],13268,"[12.33409958, 45.43804704]",cristoforo zane,marian fantoni,"('pantariani', 67)","('zane', 100)",zane,
1850,319.0,Vincenzo e fratelli Capello,Giacomo Riosa,magazen,12.0,,Calle del Sturion,['storage'],13268,"[12.33420527, 45.43793807]",vincenzo e fratelli capello,giacomo riosa,"('giacomi', 70)","('capello', 100)",capello,
1851,320.0,Annibale Forte,Giovanna Vidoti,"casa in tre soleri, primo",28.0,,Calle del Sturion,['housing'],13268,"[12.33424177, 45.43787469]",annibale forte,giovanna vidoti,"('giovannino', 72)","('forte', 100)",forte,
1852,320.0,Annibale Fonte,Enrico Cobrer,"casa in tre soleri, secondo",28.0,,Calle del Sturion,['housing'],13268,"[12.33426707, 45.43789101]",annibale fonte,enrico cobrer,"('corneri', 60)","('fonte', 100)",fonte,
1853,321.0,Angela Capello,Francesco Mezanote,"casa in tre soler, terzo",28.0,,Calle del Sturion,"['housing', 'storage']",13268,"[12.3342943, 45.43790607]",angela capello,francesco mezanote,"('francesconi', 69)","('capello', 100)",capello,
1854,322.0,Polo Donado,Marco Pasini,magazen,12.0,,Calle del Sturion,['storage'],13268,"[12.33430067, 45.43784985]",polo donado,marco pasini,"('pasini', 100)","('polo', 100)",polo,pasini
1855,323.0,Anzola Capello,Francesco Gelmi,magazen,13.0,,Calle del Sturion,['storage'],13268,"[12.33433792, 45.43781008]",anzola capello,francesco gelmi,"('francesconi', 77)","('capello', 100)",capello,
1856,324.0,Polo e fratello Donadi,Zuane Battista Locadello,"casa in tre soleri, primo",35.0,,Calle del Sturion,['housing'],13268,"[12.33437735, 45.4377638]",polo e fratello donadi,zuane battista locadello,"('battistella', 63)","('fratello', 100)",fratello,
1857,324.0,Nobili Homini Donadi,Domenico Bellini,"casa in tre soleri, secondo",35.0,,Calle del Sturion,['housing'],13268,"[12.33439514, 45.43774193]",nobili homini donadi,domenico bellini,"('bellini', 100)","('donadi', 100)",donadi,bellini
1858,324.0,Nobili Homini Donadi,Mattio Viola,"casa in tre soleri, terzo",30.0,,Calle del Sturion,['housing'],13268,"[12.33441857, 45.43771888]",nobili homini donadi,mattio viola,"('viola', 100)","('donadi', 100)",donadi,viola
1859,325.0,Giulio Damian,Lunardo Zen,magazen,12.0,,Calle del Sturion,['storage'],13268,"[12.33448111, 45.43765611]",giulio damian,lunardo zen,"('zen', 100)","('damiani', 70)",,zen
1860,326.0,Principe,Zuane Baggietto,bottega da sal,,9290.0,Riva del Vin,['shop'],9290,"[12.33458278, 45.43759293]",principe,zuane baggietto,"('baglione', 61)","('pincio', 71)",,
1861,327.0,Vincenzo Da Riva e Francesco Loredan Ruzzini,Lorenzo Macchietta,bottega da chiodi,30.0,,Riva del Vin,['shop'],13268,"[12.33461552, 45.43760943]",vincenzo da riva e francesco loredan ruzzini,lorenzo macchietta,"('de lorenzo', 82)","('loredan', 100)",loredan,
1862,328.0,Vincenzo Da Riva e Francesco Loredan Ruzzini,Maddalena Rossi,casa,50.0,,Riva del Vin,['housing'],13268,"[12.33463723, 45.43762304]",vincenzo da riva e francesco loredan ruzzini,maddalena rossi,"('rossi', 100)","('loredan', 100)",loredan,rossi
1863,329.0,Florio Gobezzi,Francesco Raffaelli,casa,110.0,,Riva del Vin,['housing'],13268,"[12.33438863, 45.43748483]",florio gobezzi,francesco raffaelli,"('raffaelli', 100)","('florio', 100)",florio,raffaelli
1864,330.0,Piero Anselmi,Francesco Raffaelli,bottega di spezier da medicina,30.0,,Riva del Vin,['shop'],13268,"[12.33435942, 45.43747235]",piero anselmi,francesco raffaelli,"('raffaelli', 100)","('anselmi', 100)",anselmi,raffaelli
1865,331.0,Nicolò Maria Gritti,Francesco Raffaelli,altra porzione di bottega,38.0,,Riva del Vin,['shop'],13268,"[12.33433772, 45.43745873]",nicolò maria gritti,francesco raffaelli,"('raffaelli', 100)","('gritti', 100)",gritti,raffaelli
1866,332.0,Gabriella Michiela,Paolo Baro,libertà al traghetto dei Barileri,10.0,,Riva del vin,['transport'],13268,"[12.33481446, 45.43759638]",gabriella michiela,paolo baro,"('brolo', 67)","('gabrieli', 62)",,
1867,331.0,Teresa Campagnara,Domenico Bullo,libertà al traghetto dei Barileri,2.0,,Riva del Vin,['transport'],13268,"[12.33479275, 45.43758276]",teresa campagnara,domenico bullo,"('bullo', 100)","('campana', 58)",,bullo
1868,332.0,Teresa Campagnara,Giacomo Giove,libertà al traghetto dei Barileri,2.0,,Riva del Vin,['transport'],13268,"[12.33476553, 45.4375677]",teresa campagnara,giacomo giove,"('giacomi', 70)","('campana', 58)",,
1869,332.0,Teresa Campagnara,vuota,libertà al traghetto dei barileri,,,Riva del Vin,['transport'],13268,"[12.33473279, 45.43755121]",teresa campagnara,vuota,"('volta', 80)","('campana', 58)",,
1870,332.0,Teresa Campagnara,vuota,libertà al traghetto dei barileri,,,Riva del Vin,['transport'],13268,"[12.33470929, 45.43753624]",teresa campagnara,vuota,"('volta', 80)","('campana', 58)",,
1871,332.0,Teresa Campagnara,Vuota,libertà al traghetto dei barileri,,,Riva del Vin,['transport'],13268,"[12.33468374, 45.43752515]",teresa campagnara,vuota,"('volta', 80)","('campana', 58)",,
1872,332.0,Teresa Campagnara,Vuota,libertà al traghetto dei barileri,,,Riva del Vin,['transport'],13268,"[12.33465838, 45.43751014]",teresa campagnara,vuota,"('volta', 80)","('campana', 58)",,
1873,332.0,Teresa Campagnara,Vuota,libertà al traghetto dei barileri,,,Riva del Vin,['transport'],13268,"[12.33463103, 45.4374977]",teresa campagnara,vuota,"('volta', 80)","('campana', 58)",,
1874,332.0,Teresa Campagnara,Vuota,libertà al traghetto dei barileri,,,Riva del Vin,['transport'],13268,"[12.33460362, 45.43748657]",teresa campagnara,vuota,"('volta', 80)","('campana', 58)",,
1875,332.0,Teresa Campagnara,Vuota,libertà al traghetto dei barileri,,,Riva del Vin,['transport'],13268,"[12.33457076, 45.4374727]",teresa campagnara,vuota,"('volta', 80)","('campana', 58)",,
1876,332.0,Teresa Campagnara,Vuota,libertà al traghetto dei barileri,,,Riva del Vin,['transport'],13268,"[12.33479499, 45.43761427]",teresa campagnara,vuota,"('volta', 80)","('campana', 58)",,
1877,332.0,Maria Negri,Antonio Caparozzolo,libertà al traghetto dei barileri,3.0,,Riva del Vin,['transport'],13268,"[12.33476957, 45.43760057]",maria negri,antonio caparozzolo,"('zancarolo', 57)","('negri', 100)",negri,
1878,332.0,Maria Negri,Gaetano Saon,libertà al traghetto dei barileri,2.0,,Riva del Vin,['transport'],13268,"[12.33473862, 45.43758543]",maria negri,gaetano saon,"('sanudo (candiano)', 59)","('negri', 100)",negri,
1879,332.0,Lodovico Bendai cerer alla zuecca,Zuane Pinzan,libertà al traghetto dei barileri,2.0,,Riva del Vin,['transport'],13268,"[12.33470948, 45.43757164]",lodovico bendai cerer alla zuecca,zuane pinzan,"('finanze', 63)","('zuecca', 100)",zuecca,
1880,332.0,Lodovico Bendai cerer alla zuecca,Anzolo Formenti,libertà al traghetto dei barileri,2.0,,Riva del Vin,['transport'],13268,"[12.33468598, 45.43755667]",lodovico bendai cerer alla zuecca,anzolo formenti,"('formenti', 100)","('zuecca', 100)",zuecca,formenti
1881,332.0,Benetto Pagan,Piero Turco,libertà al traghetto dei barileri,2.0,,Riva del Vin,['transport'],13268,"[12.33466037, 45.43754689]",benetto pagan,piero turco,"('piero', 100)","('pagan', 100)",pagan,piero
1882,332.0,Gasparo Perdon,Zuanne Bagarotto,libertà al traghetto dei barileri,2.0,,Riva del Vin,['transport'],13268,"[12.33464059, 45.43753201]",gasparo perdon,zuanne bagarotto,"('zuanne', 100)","('gasparoni', 70)",,zuanne
1883,332.0,Ospital della Pietà,Girolamo Palmarin,libertà al traghetto dei barileri,2.0,,Riva del Vin,['transport'],13268,"[12.33461876, 45.43752101]",ospital della pietà,girolamo palmarin,"('girolamo', 100)","('della', 100)",della,girolamo
1884,333.0,Secretario Negri,Piero Turco,libertà del traghetto al fontico corrisponde al carbon,14.0,,Riva del Vin,['transport'],13268,"[12.33447192, 45.4374363]",secretario negri,piero turco,"('piero', 100)","('negri', 100)",negri,piero
1885,333.0,Redolfo Filippi,Zuanne Bagarotto,libertà del traghetto al fontico corrisponde al carbon,9.0,,Riva del Vin,['transport'],13268,"[12.334442899999999, 45.4374199]",redolfo filippi,zuanne bagarotto,"('zuanne', 100)","('filippi', 100)",filippi,zuanne
1886,333.0,Antonio Gabiato,Francesco Cappon,libertà del traghetto al fontico corrisponde al carbon,7.0,,Riva del Vin,['transport'],13268,"[12.334411769999999, 45.43740868]",antonio gabiato,francesco cappon,"('francesconi', 67)","('toniato', 64)",,
1887,333.0,Monastero di San Zaccaria,Zuanne Fassi,libertà del traghetto al fontico corrisponde al carbon,9.0,,Riva del Vin,['transport'],13268,"[12.33438629, 45.43739629]",monastero di san zaccaria,zuanne fassi,"('zuanne', 100)","('zaccaria', 100)",zaccaria,zuanne
1888,333.0,Francesco Bianchi,Domenico Tocchiella,libertà del traghetto al fontico corrisponde al carbon,8.0,,Riva del Vin,['transport'],13268,"[12.33444712, 45.43744883]",francesco bianchi,domenico tocchiella,"('domenichini', 60)","('bianchi', 100)",bianchi,
1889,333.0,Rocco Offedi,Michiel Fantinanto,libertà del traghetto al fontico corrisponde al carbon,9.0,,Riva del Vin,['transport'],13268,"[12.33442151, 45.43743906]",rocco offedi,michiel fantinanto,"('michiel', 100)","('rocco', 100)",rocco,michiel
1890,333.0,Giovanni Battista Scarpato,Nicolò Cagnini,libertà del traghetto al fontico corrisponde al carbon,8.0,,Riva del Vin,['transport'],13268,"[12.33439411, 45.43742793]",giovanni battista scarpato,nicolò cagnini,"('cagnini', 100)","('battistini', 56)",,cagnini
1891,333.0,Zuane Zaieta,Gaetano Saon,libertà del traghetto al fontico corrisponde al carbon,23.0,,Riva del Vin,['transport'],13268,"[12.33436688, 45.43741288]",zuane zaieta,gaetano saon,"('sanudo (candiano)', 59)","('zuanne', 56)",,
1892,334.0,Rocco Alfredi,Andrea Valdecca,libertà del traghetto in fazza il fontico,9.0,,Riva del Vin,['transport'],13268,"[12.33431343, 45.43736181]",rocco alfredi,andrea valdecca,"('da lucca', 61)","('rocco', 100)",rocco,
1893,334.0,Francesco Bianchi,Giacomo Saon,libertà del traghetto in fazza il fontico,8.0,,Riva del Vin,['transport'],13268,"[12.33427858, 45.43735051]",francesco bianchi,giacomo saon,"('giacomazzi', 64)","('bianchi', 100)",bianchi,
1894,334.0,Iseppo Beati,Domenico Faccieri,libertà del traghetto in fazza il fontico,9.0,,Riva del Vin,['transport'],13268,"[12.33425508, 45.43733554]",iseppo beati,domenico faccieri,"('domenici', 64)","('beati', 100)",beati,
1895,334.0,Suor Maria Celeste Beregan,Antonio Moro,libertà del traghetto in fazza il fontico,9.0,,Riva del Vin,['transport'],13268,"[12.33422959, 45.43732315]",suor maria celeste beregan,antonio moro,"('moro', 100)","('beregan', 100)",beregan,moro
1896,334.0,Girolamo Tracini,Girolamo Diottelli,libertà del traghetto in fazza il fontico,9.0,,Riva del Vin,['transport'],13268,"[12.33419468, 45.43731315]",girolamo tracini,girolamo diottelli,"('girolamo', 100)","('girolamo', 100)",girolamo,girolamo
1897,334.0,Anzola Acquisti,Gaetano Saon,libertà del traghetto in fazza il fontico,7.0,,Riva del Vin,['transport'],13268,"[12.33416169, 45.4373019]",anzola acquisti,gaetano saon,"('sanudo (candiano)', 59)","('acquisti', 100)",acquisti,
1898,334.0,Anzola Acquisti,Domenico Saon,libertà del traghetto in fazza il fontico,7.0,,Riva del Vin,['transport'],13268,"[12.33413441, 45.43728815]",anzola acquisti,domenico saon,"('domenici', 67)","('acquisti', 100)",acquisti,
1899,334.0,Suor Maria Tacchielli,Tomio Caparozzolo,libertà del traghetto in fazza il fontico,8.0,,Riva del Vin,['transport'],13268,"[12.33409404, 45.43727541]",suor maria tacchielli,tomio caparozzolo,"('campo in collo', 58)","('mazzucchelli', 61)",,
1900,334.0,Nicolò Venier,Tomio Caparozzolo,libertà del traghetto in fazza il fontico,8.0,,Riva del Vin,['transport'],13268,"[12.33406118, 45.43726153]",nicolò venier,tomio caparozzolo,"('campo in collo', 58)","('venier', 100)",venier,
1901,334.0,Nicolò Venier,Girolamo Palmarin,libertà del traghetto in fazza il fontico,8.0,,Riva del Vin,['transport'],13268,"[12.33403011, 45.43724901]",nicolò venier,girolamo palmarin,"('girolamo', 100)","('venier', 100)",venier,girolamo
1902,334.0,Nicolò Venier,Guetarello Saon,libertà del traghetto in fazza il fontico,8.0,,Riva del Vin,['transport'],13268,"[12.33399911, 45.43723517]",nicolò venier,guetarello saon,"('zottarello', 56)","('venier', 100)",venier,
1903,334.0,Francesco Bianchi,Zuanne Ganassete,libertà del traghetto in fazza il fontico,8.0,,Riva del Vin,['transport'],13268,"[12.33429396, 45.43737971]",francesco bianchi,zuanne ganassete,"('zuanne', 100)","('bianchi', 100)",bianchi,zuanne
1904,334.0,Francesco Bianchi,Marco Secchi,libertà del traghetto in fazza il fontico,8.0,,Riva del Vin,['transport'],13268,"[12.33425918, 45.4373671]",francesco bianchi,marco secchi,"('secchi', 100)","('bianchi', 100)",bianchi,secchi
1905,335.0,"Compatroni de grossi delle riva da vin, riscuote il governatore",Ippolito Sibinato,posto da vin,30.0,,Riva del Vin,['shop'],13268,"[12.33387659, 45.43722707]","compatroni de grossi delle riva da vin, riscuote il governatore",ippolito sibinato,"('colombina', 54)","('da', 100)",,
1906,336.0,Zaccaria Canal,Zuane Battista Dolfin,bottega di barbier,28.0,,Calle del Fontico dalla parte della riva del vin,['shop'],13268,"[12.33391649, 45.43736827]",zaccaria canal,zuane battista dolfin,"('dolfin', 100)","('canal', 100)",canal,dolfin
1907,337.0,Zaccaria Canal,Antonio Margnani,casa e magazen,98.0,,Calle del Fontico dalla parte della riva del vin,"['housing', 'storage']",13268,"[12.33389287, 45.43739525]",zaccaria canal,antonio margnani,"('antonini', 67)","('canal', 100)",canal,
1908,338.0,Zaccaria Canal,Girolamo Gentili,casa,66.0,,Calle del Fontico dalla parte della riva del vin,['housing'],13268,"[12.33387112, 45.43742227]",zaccaria canal,girolamo gentili,"('girolamo', 100)","('canal', 100)",canal,girolamo
1909,339.0,Zaccaria Canal,Giacomo Berozzi,casa,66.0,,Calle del Fontico dalla parte della riva del vin,['housing'],13268,"[12.33381806, 45.43748134]",zaccaria canal,giacomo berozzi,"('barozzi', 55)","('canal', 100)",canal,
1910,340.0,Piero Grimani,Catterina Occhi,"casa in tre soleri, primo con magazen",30.0,,Calle del Fontico dalla parte della riva del vin,"['housing', 'storage']",13268,"[12.33377399, 45.43754717]",piero grimani,catterina occhi,"('catterina', 100)","('grimani', 100)",grimani,catterina
1911,340.0,Piero Grimani,Cattarina Occhi,"casa in tre soler, secondo",28.0,,Calle del Fontico dalla parte della riva del vin,"['housing', 'storage']",13268,"[12.33380877, 45.43755978]",piero grimani,cattarina occhi,"('occhi', 100)","('grimani', 100)",grimani,occhi
